,Place_Id,Place_Name,Description,Category,City,Price,Rating,Coordinate,Lat,Long,Tags,Clean_Description
375,376,Semarang Chinatown,"Terbentuknya Pecinan Semarang tak terlepas dari Geger Pecinan di Batavia (Jakarta tempo dulu) pada 1740. Kala itu warga Tionghoa memberontak pada penguasa Belanda. Buntut dari tragedi tersebut, banyak penduduk keturunan Tiongkok melarikan diri ke sepanjang pantai utara Jawa hingga akhirnya sampai di Semarang. Hingga 1743, pemberontakan masih terus berlangsung hingga akhirnya mampu dihentikan total oleh tentara Belanda. Pemerintah kolonial lantas memutuskan untuk mengumpulkan warga Tionghoa dalam satu lokasi. Setelah sempat menempati daerah Simongan dekat Klenteng Sam Poo Kong, mereka kemudian dipindah ke Kali Semarang hingga akhirnya dikenal sebagai kawasan Pecinan sampai sekarang.",Budaya,Semarang,30000,4.5,"{'lat': -6.974992299999999, 'lng': 110.424954}",-697.499,110.425,"['pecinan', 'hingga', 'akhir']",bentuk pecinan semarang tak lepas geger pecinan batavia jakarta tempo dulu 1740 kala warga tionghoa berontak kuasa belanda buntut tragedi sebut banyak duduk turun tiongkok lari diri panjang pantai utara jawa hingga akhir semarang hingga 1743 ronta terus langsung hingga akhir mampu henti total tentara belanda perintah kolonial lantas putus kumpul warga tionghoa satu lokasi sempat tempat daerah simongan dekat klenteng sam poo kong kemudian pindah kali semarang hingga akhir kenal bagai kawasan pecinan sekarang
376,377,La Kana Chapel,"La Kana Chapel menawarkan konsep baru standing party, manjakan selera Anda dengan menu memasak langsung spesial masakan segar ala menit di piring Anda. Ini adalah Tempat Pernikahan Kerajaan di Tempat Terindah di Gunung. Bagi Anda yang menginginkan Sentuhan Kemewahan dan Glamour untuk Pesta Outdoor dan Indoor. Kapel La Kana dapat menampung hingga 48 orang di kapel dan 500 lebih di halaman. Dan ballroom dapat menampung 1000 orang",Taman Hiburan,Semarang,35000,4.5,"{'lat': -7.215692300000001, 'lng': 110.3649392}",-721.569,1.103.649,"['la', 'kapel', 'kana']",la kana chapel tawar konsep baru standing party manja selera menu masak langsung spesial masakan segar ala menit piring tempat nikah raja tempat indah gunung sentuh mewah glamour pesta outdoor indoor kapel la kana tampung hingga 48 orang kapel 500 lebih halaman ballroom tampung 1000 orang
377,378,Jembatan Biru Ambarawa,"Jembatan ini terletak di Tuntang, Kab. Semarang, Jawa tengah. dekat dengan rawa pening dan Sungai Tuntang. Kalau yang biasa mondar mandir salatiga-semarang, pasti tidak asing dengan yang namanya Jembatan Tuntang. Nah.. Sungai Tuntang ini berada tepat di bawah Jembatan tuntang yang bermuara di Rawa Pening. Bagi pengunjung yang senang berfoto, Wisata Jembatan Biru memiliki beberapa spot foto terbaik, salah satunya adalah di tengah jembatan. Jika beruntung, pengunjung juga akan melihat kereta uap yang melintas di depan tempat Wisata Jembatan Biru. Dari atas jembatan pengunjung juga bisa melihat Gunung Ungaran, Gunung Temoloyo dan juga Gunung Merbabu.",Taman Hiburan,Semarang,0,4.2,"{'lat': -7.267820100000002, 'lng': 110.4483217}",-726.782,1.104.483,"['tuntang', 'jembatan', 'pening']",jembatan letak tuntang kab semarang jawa tengah dekat rawa pening sungai tuntang kalau biasa mondar mandir salatigasemarang asing nama jembatan tuntang nah sungai tuntang tepat bawah jembatan tuntang muara rawa pening unjung senang foto wisata jembatan biru milik beberapa spot foto baik salah satu tengah jembatan untung unjung lihat kereta uap lintas depan tempat wisata jembatan biru atas jembatan unjung lihat gunung ungar gunung temoloyo gunung merbabu
378,379,Goa Rong,"Semarang memiliki wisata di ketinggian bernama Goa Rong. Keberadaan kawasan wisata ini menunjukkan bahwa Semarang tak hanya identik dengan Lawang Sewu atau Kota Lama saja. Meskipun bernama Goa Rong, tempat yang menonjol di sini bukanlah gua nya. Melainkan daerah ketinggian dengan pemandangan yang menakjubkan. Sementara di objek wisata ini, bagian gua-nya hanya lorong yang sempit dan tidak memungkinkan dimasuki oleh manusia. Namun sebaliknya, pemandangan yang tersaji dari atas bukitnya begitu menakjubkan. Wisatawan dapat menghabiskan waktu dengan berfoto, menikmati pemandangan, atau kuliner di cafe. Bahkan, tersedia juga fasilitas outbond.",Cagar Alam,Semarang,5000,4.3,"{'lat': -7.2721621, 'lng': 110.4698457}",-727.216,1.104.698,"['rong', 'takjub', 'goa']",semarang milik wisata tinggi nama goa rong kawasan wisata tunjuk semarang tak identik lawang sewu kota lama meski nama goa rong tempat tonjol sini bukan gua nya daerah tinggi pandang takjub objek wisata gua lorong sempit mungkin masuk manusia balik pandang saji atas bukit takjub wisatawan habis waktu foto nikmat pandang kuliner cafe bahkan sedia fasilitas outbond
379,380,Masjid Agung Ungaran,"Masjid Agung Al-Mabrur berlokasi di Jln. Ahmad Yani, Desa Sidomulyo, Kecamatan Ungaran Tibur, Kabupaten Semarang, Provinsi Jawa Tengah. Masjid ini juga menjadi Masjid Agung Bagi Kabupaten Semarang, Ibukota Provinsi Jawa Tengah. Masjid Agung Al-Mabrur juga dikenal sebelumnya dengan Masjid Ikatan Persaudaraan Haji Indonesia (IPHI). Pembangunan masjid ini dimulai pada tahun 2010 silam dengan pendirian yang mengambil lahan seluas 3.200 meter persegi, dengan luas bangunannya sekitar 1.550 persegi. Karena memang ditujukan untuk menjadi Masjid Agung Kota Semarang, maka bangunan masjid ini pun didirikan tepat menghadap Alun-Alun Kota Semarang, atau lebih dikenal sebagai â€œAlun-Alun Asmaraâ€ dan berseberangan dengan Rumah Dinas Bupati Semarang.",Tempat Ibadah,Semarang,0,4.7,"{'lat': -7.135070499999999, 'lng': 110.4088131}",-713.507,1.104.088,"['masjid', 'agung', 'semarang']",masjid agung almabrur lokasi jln ahmad yani desa sidomulyo camat ungar tibur kabupaten semarang provinsi jawa tengah masjid jadi masjid agung kabupaten semarang ibukota provinsi jawa tengah masjid agung almabrur kenal masjid ikat saudara haji indonesia iphi bangun masjid mulai tahun 2010 silam diri ambil lahan luas 3200 meter persegi luas bangun 1550 persegi memang tuju jadi masjid agung kota semarang bangun masjid diri tepat hadap alunalun kota semarang lebih kenal bagai alunalun asmara berangan rumah dinas bupati semarang
380,381,Tugu Muda Semarang,"Tugu Muda (""Monumen Pemuda"" Indonesia) adalah sebuah monumen batu di Semarang, Jawa memperingati perjuangan kemerdekaan oleh pemuda Indonesia. Itu didedikasikan oleh Presiden Sukarno pada 20 Mei 1953 untuk memperingati pertempuran lima hari terus menerus antara pemuda Semarang dan batalyon Jepang yang dipimpin oleh Mayor Kido dari 14-19 Oktober 1945. Pasukan Jepang mengusir Belanda dari Indonesia sebagai ""kakak laki-laki Asia""; namun, Jepang lebih kejam terhadap pembangkang daripada rekan-rekan Belanda mereka. Tugu batu tersebut terdiri dari sebuah pondasi, badan dan kepala. Satu sisi tugu dibuat dalam relief, dengan kolam hias dan taman yang mengelilinginya.",Budaya,Semarang,0,4.7,"{'lat': -6.9843485, 'lng': 110.4093207}",-698.435,1.104.093,"['pemuda', 'jepang', 'tugu']",tugu muda monumen pemuda indonesia buah monumen batu semarang jawa ingat juang merdeka pemuda indonesia dedikasi presiden sukarno 20 mei 1953 ingat tempur lima hari terus terus pemuda semarang batalyon jepang pimpin mayor kido 1419 oktober 1945 pasu jepang usir belanda indonesia bagai kakak lakilaki asia jepang lebih kejam hadap bangkang rekanrekan belanda tugu batu sebut diri buah pondasi badan kepala satu sisi tugu buat relief kolam hias taman keliling
381,382,Kampoeng Kopi Banaran,"Kampoeng Kopi Banaran, sebuah agro wisata perkebunan kopi di Kabupaten Semarang. Tempat wisata ini memiliki luas 462 hektar yang sebagian dijadikan resort dan tempat wisata. Lokasinya berada di Areal Perkebunan Kopi Kebun Getas Afdeling Assinan tepatnya Jl. Raya Semarang â€“ Solo Km. 35. Lokasi Kampoeng Kopi Banaran yang berada di ketinggian 480 â€“ 600m dpl membuat suhu udara disana sejuk antara 23ÂºC â€“ 27ÂºC. Jadi cocok banget buat pelesir mencari udara dingin dan segar dengan pemandangan indah. Menghilangkan penat kesibukan Kota besar, di tengah perkebunan yang asri.",Taman Hiburan,Semarang,200000,4.3,"{'lat': -7.253900499999999, 'lng': 110.4414953}",-72.539,1.104.415,"['kopi', 'kebun', 'banar']",kampoeng kopi banar buah agro wisata kebun kopi kabupaten semarang tempat wisata milik luas 462 hektar jadi resort tempat wisata lokasi areal kebun kopi kebun getas afdeling assinan tepat jl raya semarang solo km 35 lokasi kampoeng kopi banar tinggi 480 600m dpl buat suhu udara sana sejuk 23 c 27 c jadi cocok banget buat pelesir cari udara dingin segar pandang indah hilang penat sibuk kota besar tengah kebun asri
382,383,Taman Tabanas,"Taman Tabanas merupakan sebuah taman yang letaknya berada di Tanjakan Gombel Semarang. Dari Taman Tabanas Semarang ini pengunjung bisa melihat landscape pemandangan kota Semarang menjadikan Taman Tabanas ini menjadi salah satu daya tarik untuk dikunjungi. Di sekitar Taman Tabanas Semarang ini terdapat Cafe, Resto dan Hotel, yang menambah indah dan menjadi satu daya tarik tersendiri Taman Tabanas Semarang. Taman Tabanas juga memiliki nama Gardu Pandang Gombel Semarang meski warga Semarang sendiri lebih mengnal taman ini dengan nama Taman Tabanas.",Taman Hiburan,Semarang,0,4.4,"{'lat': -7.038803199999999, 'lng': 110.4215576}",-70.388,1.104.216,"['tabanas', 'semarang', 'taman']",taman tabanas rupa buah taman letak tanjak gombel semarang taman tabanas semarang unjung lihat landscape pandang kota semarang jadi taman tabanas jadi salah satu daya tarik kunjung taman tabanas semarang cafe resto hotel tambah indah jadi satu daya tarik sendiri taman tabanas semarang taman tabanas milik nama gardu pandang gombel semarang meski warga semarang sendiri lebih mengnal taman nama taman tabanas
383,384,Kampung Tematik Jawi,"Tak dipungkiri lagi kalau Kampung Jawi Gunungpati Semarang memang sudah viral bahkan banyak dikunjungi masyarakat. Padahal wisata kuliner ini berawal dari kampung kecil, namun kini sudah banyak didatangi baik dari penduduk lokal hingga luar kota. Ketenaran pun kini juga kerap menghiasi lama sosmed. Saat mengunjungi Kampung Jawi Gunungpati ini kamu bisa merasakan atmosfer pedesaan tempo dulu. Selain itu, nuansa malam juga damai dan malam plus pencahayaan yang remang-remang, karena memang pakai lampu Sentir (lampu minyak). Jadi asik banget kalau untuk nongkrong lama-lama.",Budaya,Semarang,0,4.5,"{'lat': -7.029097399999999, 'lng': 110.3775382}",-70.291,1.103.775,"['gunungpati', 'jawi', 'kampung']",tak dipungkiri kalau kampung jawi gunungpati semarang memang viral bahkan banyak kunjung masyarakat padahal wisata kuliner awal kampung kecil kini banyak datang baik duduk lokal hingga luar kota tenar kini kerap hias lama sosmed unjung kampung jawi gunungpati kamu rasa atmosfer desa tempo dulu nuansa malam damai malam plus cahaya remangremang memang pakai lampu sentir lampu minyak jadi asik banget kalau nongkrong lamalama
384,385,Kampung Batik Gedong Semarang,"Kampung Batik Semarang merupakan salah satu kampung di Kota Semarang yang unik dan menarik yang selalu dikaitkan dengan batik Semarang sejak zaman dulu hingga sekarang. Kampung Batik Semarang ini letaknya ada di seputar daerah Bubagan Semarang. Kampung Batik Semarang dalam sejarah dari tahun 1970 sampai 1980 an, pada saat itu mati total tidak ada aktivitas membatik. Baru kemudian pada tahun 2005 mulai ada kegiatan, hal ini berlangsung karena ada anggapan â€œkok namanya Kampung Batik Semarangâ€. Akan tetapi, kok tidak ada orang yang membatik, maka mulailah kegiatan seperti pelatihan membatik sering digalakan, hal ini bertujuan untuk memfasilitasi dan merevitalisasi Kampung Batik Semarang. Pada waktu itu terkenal dengan Batik Krajan, Batik Gedong, Batik Tengah, Batik Malang, Batik Kubur Sari dan Batik Kandang Wedus yang terkenal dengan motifnya sendiri-sendiri. Akan tetapi sayang motif itu tidak terekam secara visual, dan ini sebenarnya menjadi harta karun yang belum ditemukan sampai sekarang visual pada motif batik-batik ini.",Budaya,Semarang,0,4.4,"{'lat': -6.968882100000001, 'lng': 110.4318692}",-696.888,1.104.319,"['batik', 'semarang', 'kampung']",kampung batik semarang rupa salah satu kampung kota semarang unik tarik selalu kait batik semarang sejak zaman dulu hingga sekarang kampung batik semarang letak putar daerah bubagan semarang kampung batik semarang sejarah tahun 1970 1980 an mati total aktivitas batik baru kemudian tahun 2005 mulai giat langsung anggap kok nama kampung batik semarang kok orang batik mulai giat latih batik sering gala tuju fasilitas revitalisasi kampung batik semarang waktu kenal batik krajan batik gedong batik tengah batik malang batik kubur sari batik kandang wedus kenal motif sendirisendiri sayang motif rekam cara visual benar jadi harta karun temu sekarang visual motif batikbatik
385,386,Air Terjun Semirang,"Terletak di lereng Gunung Ungaran bagian utara, terdapat sebuah air terjun yang eksotis dengan kolam renang yang berwarna hijau yang dikelilingi popohonan dan kesejukan udara pegunungan. Nama lokasi tersebut adalah Air Terjun Semirang atau disebut juga Curug Semirang. Dan masyarakat Semarang menyebutnya dengan Curug Semarang. Karena keindahannya lokasi wisata ini sering dikunjungi oleh para wisatawan pada saat hari-hari biasa, apalagi saat liburan tiba. Air terjun Semirang atau Curug Semirang berada di kawasan hutan lindung dengan luas 10 hektar di bawah pengelolaan perum perhutani. Adapun air terjun ini memiliki ketinggian sekitar 45 meter. Jarak lokasi parkiran dengan lokasi air terjun sekitar 500 meter. Dan selama perjalanan, para pengunjung akan disuguhkan pemandangan alam yang masih asri dengan kesegaran udara yang sangat sejuk.",Cagar Alam,Semarang,9000,4.4,"{'lat': -7.166297100000002, 'lng': 110.381068}",-71.663,1.103.811,"['semirang', 'terjun', 'air']",letak lereng gunung ungar utara buah air terjun eksotis kolam renang warna hijau keliling popohonan sejuk udara gunung nama lokasi sebut air terjun semirang sebut curug semirang masyarakat semarang sebut curug semarang indah lokasi wisata sering kunjung wisatawan harihari biasa libur tiba air terjun semirang curug semirang kawasan hutan lindung luas 10 hektar bawah kelola perum hutan adapun air terjun milik tinggi 45 meter jarak lokasi parkir lokasi air terjun 500 meter lama jalan unjung suguh pandang alam asri segar udara sangat sejuk
386,387,Obyek Wisata Goa Kreo,"Goa Kreo Semarang yang berada di ibukota Jawa Tengah ini begitu hit di kalangan netizen. Tak heran jika cuaca cerah, antrian menuju ke sana begitu mengular. Meski tak ada angkutan umum menuju ke sana, tak menghalangi rasa penasaran wisatawan. Gua ini terbentuk secara alami yang membedakan gua ini dengan gua lainnya adalah letaknya. lokasinya terletak di tengah waduk jatibarang, sebuah bendungan yang membendung Sungai Kreo.",Cagar Alam,Semarang,5500,4.3,"{'lat': -7.0372113, 'lng': 110.3476164}",-703.721,1.103.476,"['gua', 'kreo', 'bendung']",goa kreo semarang ibukota jawa tengah hit kalang netizen tak heran cuaca cerah antri tuju sana ular meski tak angkut umum tuju sana tak halang rasa penasaran wisatawan gua bentuk cara alami beda gua gua letak lokasi letak tengah waduk jatibarang buah bendung bendung sungai kreo
387,388,Watu Gunung Ungaran,"Objek wisata alam memang sangat cocok dikunjungi, terlebih saat akhir pekan. Ditambah lagi, lokasi objek wisata yang tidak terlalu jauh dari pusat kota. Seperti objek wisata Watu Gunung yang ada di Ungaran, Kota Semarang. Berkunjung ke wisata alam dapat membuat pikiran menjadi segar. Terlebih, objek wisata ini menawarkan wisata alam dan air yang menawan. Selain itu, dipadukan juga dengan nuansa adat Jawa yang khas. Dulunya, kawasan Watu Gunung ini bukanlah suatu objek wisata. Hanya tanah yang ditumbuhi pohon pala dan cengkeh yang lebat. Sayangnya, kawasan tersebut gersang dan susah mendapatkan air. Kemudian, di tahun 2004 sang pemilik berinisiatif untuk mendirikan villa pribadi. Dan lama kelamaan, dibuatlah objek wisata yang dibuka untuk umum. Dengan tetap mempertahankan bangunan joglo sebagai ciri khasnya.",Cagar Alam,Semarang,25000,4.4,"{'lat': -7.129806599999999, 'lng': 110.388832}",-712.981,1.103.888,"['objek', 'wisata', 'watu']",objek wisata alam memang sangat cocok kunjung lebih akhir pekan tambah lokasi objek wisata terlalu jauh pusat kota objek wisata watu gunung ungar kota semarang kunjung wisata alam buat pikir jadi segar lebih objek wisata tawar wisata alam air tawan padu nuansa adat jawa khas kawasan watu gunung bukan suatu objek wisata tanah tumbuh pohon pala cengkeh lebat sayang kawasan sebut gersang susah air kemudian tahun 2004 sang milik inisiatif diri villa pribadi lama lama buat objek wisata buka umum tetap tahan bangun joglo bagai ciri khas
388,389,Brown Canyon,"Di Indonesia, Brown Canyon adalah sebuah bekas penambangan tanah di Meteseh, Tembalang, Semarang. Lokasi ini menjadi salah satu lokasi (bukan tempat wisata) yang populer di Semarang dan dianggap mirip dengan Grand Canyon di Amerika Serikat. Kemiripan ini terletak pada bukit-bukit yang berubah menjadi tebing-tebing curam.",Cagar Alam,Semarang,0,4.2,"{'lat': -7.0565164, 'lng': 110.4862531}",-705.652,1.104.863,"['canyon', 'mirip', 'meteseh']",indonesia brown canyon buah bekas tambang tanah meteseh tembalang semarang lokasi jadi salah satu lokasi bukan tempat wisata populer semarang anggap mirip grand canyon amerika serikat mirip letak bukitbukit ubah jadi tebingtebing curam
